bibItem,creatorstatement,propLabel,listpos,givenName,lastName,fullName,fullName_clusters,fullName_recon_Wikidata,fullName_recon_Wikibase
https://monumenta.wikibase.cloud/entity/Q793,https://monumenta.wikibase.cloud/entity/statement/Q793-016DBCA6-1989-442D-B3CC-8AC1A21D61A1,author,1,Lourdes,Otaegi,Lourdes Otaegi,Lourdes Otaegi,Lourdes Otaegi,Lourdes Otaegi
https://monumenta.wikibase.cloud/entity/Q797,https://monumenta.wikibase.cloud/entity/statement/Q797-13A5B0F9-3962-40FE-BFF2-A7A4644B2429,author,2,Juan,Rekalde Izagirre,Juan Rekalde Izagirre,Juan Rekalde Izagirre,Juan Rekalde Izagirre,Juan Rekalde Izagirre
https://monumenta.wikibase.cloud/entity/Q1265,https://monumenta.wikibase.cloud/entity/statement/Q1265-3C2B0073-2631-4820-B490-EE9AEC8A91B1,editor,3,Iñigo,Ruiz Arzalluz,Iñigo Ruiz Arzalluz,Iñigo Ruiz Arzalluz,Iñigo Ruiz Arzalluz,Iñigo Ruiz Arzalluz
https://monumenta.wikibase.cloud/entity/Q796,https://monumenta.wikibase.cloud/entity/statement/Q796-96C1BB4F-B126-400B-8968-D857D3E41090,author,2,Patxi,Salaberri Zaratiegi,Patxi Salaberri Zaratiegi,Patxi Salaberri Zaratiegi,Patxi Salaberri Zaratiegi,Patxi Salaberri Zaratiegi
https://monumenta.wikibase.cloud/entity/Q1266,https://monumenta.wikibase.cloud/entity/statement/Q1266-D859F776-F56E-40DD-A1DB-95283C1A3896,author,2,Urkiri,Salaberria,Urkiri Salaberria,Urkiri Salaberria,Urkiri Salaberria,Urkiri Salaberria
https://monumenta.wikibase.cloud/entity/Q790,https://monumenta.wikibase.cloud/entity/statement/Q790-8E3D6329-73CD-48DA-BC9D-8679EF9F3C1A,author,1,Pello,Salaburu,Pello Salaburu,Pello Salaburu,Pello Salaburu,Pello Salaburu
https://monumenta.wikibase.cloud/entity/Q1260,https://monumenta.wikibase.cloud/entity/statement/Q1260-4E1D5F6A-A607-4F51-9258-1BE79C95DB41,editor,9,Ana,Salgado,Ana Salgado,Ana Salgado,Ana Salgado,Ana Salgado
https://monumenta.wikibase.cloud/entity/Q792,https://monumenta.wikibase.cloud/entity/statement/Q792-1A447092-D907-4B15-BF58-CE8337669EB7,author,6,Kepa,Sarasola,Kepa Sarasola,Kepa Sarasola,Kepa Sarasola,Kepa Sarasola
https://monumenta.wikibase.cloud/entity/Q806,https://monumenta.wikibase.cloud/entity/statement/Q806-7F805A1E-6D03-4163-A450-89A9D0E34188,author,12,Kepa,Sarasola,Kepa Sarasola,Kepa Sarasola,Kepa Sarasola,Kepa Sarasola
https://monumenta.wikibase.cloud/entity/Q1260,https://monumenta.wikibase.cloud/entity/statement/Q1260-F08DB484-89F8-4C03-A41D-541D8C2E1C5E,editor,4,Blerina,Spahiu,Blerina Spahiu,Blerina Spahiu,Blerina Spahiu,Blerina Spahiu
https://monumenta.wikibase.cloud/entity/Q1260,https://monumenta.wikibase.cloud/entity/statement/Q1260-B6BF4D0E-CE7A-44F5-948C-55EFE36767E1,author,1,Ranka,Stanković,Ranka Stanković,Ranka Stanković,Ranka Stanković,Ranka Stanković
https://monumenta.wikibase.cloud/entity/Q1260,https://monumenta.wikibase.cloud/entity/statement/Q1260-1BD898D3-AC96-4932-B55F-43534CF0880A,author,3,Miloš,Utvić,Miloš Utvić,Miloš Utvić,Miloš Utvić,Miloš Utvić
