bibItem,creatorstatement,propLabel,listpos,givenName,lastName,fullName,fullName_clusters,fullName_recon_Wikidata,fullName_recon_Wikibase
https://dhwiki.wikibase.cloud/entity/Q563,https://dhwiki.wikibase.cloud/entity/statement/Q563-4938FE54-7189-42D3-9EB3-5A15831120ED,Editor,1,Begoña,Altuna,Begoña Altuna,Begoña Altuna,Begoña Altuna,Begoña Altuna
https://dhwiki.wikibase.cloud/entity/Q550,https://dhwiki.wikibase.cloud/entity/statement/Q550-8FF9EE80-67A8-41A7-A708-612F5A4FE3C9,Editor,1,Daniel,Alves,Daniel Alves,Daniel Alves,Daniel Alves,Daniel Alves
https://dhwiki.wikibase.cloud/entity/Q573,https://dhwiki.wikibase.cloud/entity/statement/Q573-3625BD3F-92E4-44A9-B069-2A80A965425E,Author,4,Sarah,Ames,Sarah Ames,Sarah Ames,Sarah Ames,Sarah Ames
https://dhwiki.wikibase.cloud/entity/Q270,https://dhwiki.wikibase.cloud/entity/statement/Q270-AAB78F81-A47C-4C1D-A49A-893E505E65F8,Author,5,Sarah,Ames,Sarah Ames,Sarah Ames,Sarah Ames,Sarah Ames
https://dhwiki.wikibase.cloud/entity/Q482,https://dhwiki.wikibase.cloud/entity/statement/Q482-74793695-3348-4704-8796-6FE6FBA489C7,Editor,1,Apostolos,Antonacopoulos,Apostolos Antonacopoulos,Apostolos Antonacopoulos,Apostolos Antonacopoulos,Apostolos Antonacopoulos
https://dhwiki.wikibase.cloud/entity/Q557,https://dhwiki.wikibase.cloud/entity/statement/Q557-6BEFC8C1-B99F-4857-98A9-2956243BAB9A,Author,2,Elena-Simona,Apostol,Elena-Simona Apostol,Elena-Simona Apostol,Elena-Simona Apostol,Elena-Simona Apostol
https://dhwiki.wikibase.cloud/entity/Q563,https://dhwiki.wikibase.cloud/entity/statement/Q563-B8966746-21B8-44F0-9B7E-C817F48C428B,Editor,3,Xabier,Arregi,Xabier Arregi,Xabier Arregi,Xabier Arregi,Xabier Arregi
https://dhwiki.wikibase.cloud/entity/Q532,https://dhwiki.wikibase.cloud/entity/statement/Q532-FC074117-A825-4847-B49B-46A3042FF810,Author,1,Kutz,Arrieta,Kutz Arrieta,Kutz Arrieta,Kutz Arrieta,Kutz Arrieta
https://dhwiki.wikibase.cloud/entity/Q563,https://dhwiki.wikibase.cloud/entity/statement/Q563-DEDC7760-673C-494B-8B09-8F80F6EF2F75,Editor,4,Jose Mari,Arriola,Jose Mari Arriola,Jose Mari Arriola,Jose Mari Arriola,Jose Mari Arriola
https://dhwiki.wikibase.cloud/entity/Q563,https://dhwiki.wikibase.cloud/entity/statement/Q563-A8DD0557-D92E-4742-8AFD-10EDC42E1B8C,Author,1,Aitzol,Astigarraga,Aitzol Astigarraga,Aitzol Astigarraga,Aitzol Astigarraga,Aitzol Astigarraga
https://dhwiki.wikibase.cloud/entity/Q262,https://dhwiki.wikibase.cloud/entity/statement/Q262-895E121F-A243-4AAF-BA36-9199875DDC4A,Author,1,Avgoustinos,Avgousti,Avgoustinos Avgousti,Avgoustinos Avgousti,Avgoustinos Avgousti,Avgoustinos Avgousti
https://dhwiki.wikibase.cloud/entity/Q578,https://dhwiki.wikibase.cloud/entity/statement/Q578-DC1F62A8-59CE-41D6-9A58-D66E05BCAE40,Author,1,Soo,Bae,Soo Bae,Soo Bae,Soo Bae,Soo Bae
https://dhwiki.wikibase.cloud/entity/Q556,https://dhwiki.wikibase.cloud/entity/statement/Q556-C648195A-E646-44C6-B429-B7B2049CE80B,Author,2,James P,Balhoff,James P Balhoff,James P Balhoff,James P Balhoff,James P Balhoff
https://dhwiki.wikibase.cloud/entity/Q271,https://dhwiki.wikibase.cloud/entity/statement/Q271-5B08BDA1-3B86-4A94-94A0-98234747C91A,Author,1,Chryssoula,Bekiari,Chryssoula Bekiari,Chryssoula Bekiari,Chryssoula Bekiari,Chryssoula Bekiari
https://dhwiki.wikibase.cloud/entity/Q556,https://dhwiki.wikibase.cloud/entity/statement/Q556-445B76BF-EE41-4668-8AB7-11B74CAFBFB4,Author,3,Susan M,Bello,Susan M Bello,Susan M Bello,Susan M Bello,Susan M Bello
https://dhwiki.wikibase.cloud/entity/Q541,https://dhwiki.wikibase.cloud/entity/statement/Q541-3762FDC1-A727-4ED7-8258-0C7791E14B5A,Author,2,Anne-Kathrin,Berg,Anne-Kathrin Berg,Anne-Kathrin Berg,Anne-Kathrin Berg,Anne-Kathrin Berg
https://dhwiki.wikibase.cloud/entity/Q561,https://dhwiki.wikibase.cloud/entity/statement/Q561-7BCF9E4F-3AA1-4358-87F0-162913C3BE90,Author,1,Giovanni,Bergamin,Giovanni Bergamin,Giovanni Bergamin,Giovanni Bergamin,Giovanni Bergamin
https://dhwiki.wikibase.cloud/entity/Q268,https://dhwiki.wikibase.cloud/entity/statement/Q268-C0AAD10D-3543-4573-A47E-07F38B637A79,Author,2,Andreas,Berger,Andreas Berger,Andreas Berger,Andreas Berger,Andreas Berger
https://dhwiki.wikibase.cloud/entity/Q243,https://dhwiki.wikibase.cloud/entity/statement/Q243-18C866C5-A592-435F-BB2B-ED490BC55361,Editor,3,Abraham,Bernstein,Abraham Bernstein,Abraham Bernstein,Abraham Bernstein,Abraham Bernstein
https://dhwiki.wikibase.cloud/entity/Q533,https://dhwiki.wikibase.cloud/entity/statement/Q533-6FF86D9D-21F6-4259-94E3-FC092E84C69C,Author,1,Carlo,Bianchini,Carlo Bianchini,Carlo Bianchini,Carlo Bianchini,Carlo Bianchini
https://dhwiki.wikibase.cloud/entity/Q247,https://dhwiki.wikibase.cloud/entity/statement/Q247-7DA2E5B1-3A51-400D-9789-FF3A812452AB,Author,3,Marije,Bidaguren,Marije Bidaguren,Marije Bidaguren,Marije Bidaguren,Marije Bidaguren
https://dhwiki.wikibase.cloud/entity/Q563,https://dhwiki.wikibase.cloud/entity/statement/Q563-0C736F66-908E-46F0-AC3C-9AD1C5B1F19A,Author,3,Marije,Bidaguren,Marije Bidaguren,Marije Bidaguren,Marije Bidaguren,Marije Bidaguren
https://dhwiki.wikibase.cloud/entity/Q556,https://dhwiki.wikibase.cloud/entity/statement/Q556-6C16C2C3-2F27-45E5-8B31-48E2E158850E,Author,4,Chris,Bizon,Chris Bizon,Chris Bizon,Chris Bizon,Chris Bizon
https://dhwiki.wikibase.cloud/entity/Q217,https://dhwiki.wikibase.cloud/entity/statement/Q217-A04A9C83-81DD-408C-A2FD-B9D56CEA30EE,Editor,3,Philippe,Blache,Philippe Blache,Philippe Blache,Philippe Blache,Philippe Blache
https://dhwiki.wikibase.cloud/entity/Q582,https://dhwiki.wikibase.cloud/entity/statement/Q582-AC0DC10A-47C9-41DC-BE07-06DC4B198B99,Author,1,Michelle,Boon,Michelle Boon,Michelle Boon,Michelle Boon,Michelle Boon
https://dhwiki.wikibase.cloud/entity/Q272,https://dhwiki.wikibase.cloud/entity/statement/Q272-EEC0FAB8-AB20-4B88-B2D2-307DB80E9E00,Author,1,Lina,Bountouri,Lina Bountouri,Lina Bountouri,Lina Bountouri,Lina Bountouri
https://dhwiki.wikibase.cloud/entity/Q254,https://dhwiki.wikibase.cloud/entity/statement/Q254-1FC1CA14-73FB-4E10-B45A-A44203853A3E,Author,1,Lina,Bountouri,Lina Bountouri,Lina Bountouri,Lina Bountouri,Lina Bountouri
https://dhwiki.wikibase.cloud/entity/Q264,https://dhwiki.wikibase.cloud/entity/statement/Q264-65051153-4694-4661-BAF0-4231D4E4A070,Author,4,Lina,Bountouri,Lina Bountouri,Lina Bountouri,Lina Bountouri,Lina Bountouri
https://dhwiki.wikibase.cloud/entity/Q266,https://dhwiki.wikibase.cloud/entity/statement/Q266-5213BB57-2A3F-46FF-B531-DBCC456EB603,Author,1,Lina,Bountouri,Lina Bountouri,Lina Bountouri,Lina Bountouri,Lina Bountouri
https://dhwiki.wikibase.cloud/entity/Q283,https://dhwiki.wikibase.cloud/entity/statement/Q283-CC7A6E2A-5AAB-4428-B218-E5A83EEB8F6F,Author,2,Lina,Bountouri,Lina Bountouri,Lina Bountouri,Lina Bountouri,Lina Bountouri
https://dhwiki.wikibase.cloud/entity/Q566,https://dhwiki.wikibase.cloud/entity/statement/Q566-17F8DEE3-A8F5-4C9F-9C1C-7C8A3608A5FC,Author,5,Charalampos,Bratsas,Charalampos Bratsas,Charalampos Bratsas,Charalampos Bratsas,Charalampos Bratsas
https://dhwiki.wikibase.cloud/entity/Q575,https://dhwiki.wikibase.cloud/entity/statement/Q575-BD67DA82-7A4A-4174-8F0F-376618470233,Author,1,Daan,Broeder,Daan Broeder,Daan Broeder,Daan Broeder,Daan Broeder
https://dhwiki.wikibase.cloud/entity/Q543,https://dhwiki.wikibase.cloud/entity/statement/Q543-03F7C130-89FB-44E0-B43C-3404126AB867,Author,2,Jed R.,Brubaker,Jed R. Brubaker,Jed R. Brubaker,Jed R. Brubaker,Jed R. Brubaker
https://dhwiki.wikibase.cloud/entity/Q556,https://dhwiki.wikibase.cloud/entity/statement/Q556-9DCF0B24-FD65-4847-B8EC-56671FF4A2B4,Author,5,Matthew,Brush,Matthew Brush,Matthew Brush,Matthew Brush,Matthew Brush
https://dhwiki.wikibase.cloud/entity/Q545,https://dhwiki.wikibase.cloud/entity/statement/Q545-F4EBF2E5-FE6F-4CB9-B63A-069DD20C8F29,Author,3,Lucille Frances,Brys,Lucille Frances Brys,Lucille Frances Brys,Lucille Frances Brys,Lucille Frances Brys
https://dhwiki.wikibase.cloud/entity/Q575,https://dhwiki.wikibase.cloud/entity/statement/Q575-27F40FE5-BC1D-4E40-8CD7-E2E6323FB219,Author,2,Paolo,Budroni,Paolo Budroni,Paolo Budroni,Paolo Budroni,Paolo Budroni
https://dhwiki.wikibase.cloud/entity/Q217,https://dhwiki.wikibase.cloud/entity/statement/Q217-DC919422-7A45-4198-8F8F-E8205455E7DD,Editor,2,Frédéric,Béchet,Frédéric Béchet,Frédéric Béchet,Frédéric Béchet,Frédéric Béchet
https://dhwiki.wikibase.cloud/entity/Q556,https://dhwiki.wikibase.cloud/entity/statement/Q556-06DEE577-1728-478E-95E5-81FCA8B1A329,Author,6,Tiffany J,Callahan,Tiffany J Callahan,Tiffany J Callahan,Tiffany J Callahan,Tiffany J Callahan
https://dhwiki.wikibase.cloud/entity/Q217,https://dhwiki.wikibase.cloud/entity/statement/Q217-6DE41AB2-F872-4521-A900-2B06CA54E685,Editor,1,Nicoletta,Calzolari,Nicoletta Calzolari,Nicoletta Calzolari,Nicoletta Calzolari,Nicoletta Calzolari
https://dhwiki.wikibase.cloud/entity/Q573,https://dhwiki.wikibase.cloud/entity/statement/Q573-377C366A-7F5B-4A7C-93CD-6B1520A7EB1C,Author,6,Gustavo,Candela,Gustavo Candela,Gustavo Candela,Gustavo Candela,Gustavo Candela
https://dhwiki.wikibase.cloud/entity/Q286,https://dhwiki.wikibase.cloud/entity/statement/Q286-E63973D3-6021-4753-9001-277BDFE47EF8,Author,2,Michael,Carroll,Michael Carroll,Michael Carroll,Michael Carroll,Michael Carroll
https://dhwiki.wikibase.cloud/entity/Q572,https://dhwiki.wikibase.cloud/entity/statement/Q572-A61DF089-3223-4BC4-9350-D96AB9780256,Author,1,Elena,Cencetti,Elena Cencetti,Elena Cencetti,Elena Cencetti,Elena Cencetti
https://dhwiki.wikibase.cloud/entity/Q573,https://dhwiki.wikibase.cloud/entity/statement/Q573-8151D5E3-D2E7-49C1-A567-9CA8279277CB,Author,3,Sally,Chambers,Sally Chambers,Sally Chambers,Sally Chambers,Sally Chambers
https://dhwiki.wikibase.cloud/entity/Q271,https://dhwiki.wikibase.cloud/entity/statement/Q271-1B5E6B44-CD42-4438-93F5-E69ECB94DFF4,Author,2,Leda,Charami,Leda Charami,Leda Charami,Leda Charami,Leda Charami
https://dhwiki.wikibase.cloud/entity/Q528,https://dhwiki.wikibase.cloud/entity/statement/Q528-002107BB-8296-4D65-B6C9-FD09A2885E6A,Author,3,Anne,Chen,Anne Chen,Anne Chen,Anne Chen,Anne Chen
https://dhwiki.wikibase.cloud/entity/Q574,https://dhwiki.wikibase.cloud/entity/statement/Q574-121F5DEC-172C-4E6F-A974-F8BA1851DB99,Author,1,Christian,Chiarcos,Christian Chiarcos,Christian Chiarcos,Christian Chiarcos,Christian Chiarcos
https://dhwiki.wikibase.cloud/entity/Q557,https://dhwiki.wikibase.cloud/entity/statement/Q557-7C38B555-DD0E-4DF2-B814-C426D3DC1CF0,Author,1,Christian,Chiarcos,Christian Chiarcos,Christian Chiarcos,Christian Chiarcos,Christian Chiarcos
https://dhwiki.wikibase.cloud/entity/Q556,https://dhwiki.wikibase.cloud/entity/statement/Q556-CFB21D43-4A62-4B97-AC96-7143A9DCE53A,Author,7,Christopher G,Chute,Christopher G Chute,Christopher G Chute,Christopher G Chute,Christopher G Chute
https://dhwiki.wikibase.cloud/entity/Q524,https://dhwiki.wikibase.cloud/entity/statement/Q524-D509B43F-4EA1-4BA2-92A8-AA4FBEE12CFA,Author,2,David,Cillessen,David Cillessen,David Cillessen,David Cillessen,David Cillessen
https://dhwiki.wikibase.cloud/entity/Q568,https://dhwiki.wikibase.cloud/entity/statement/Q568-D107FE3A-EA38-4CE8-87E3-7629FB1A5612,Author,4,Philipp,Cimiano,Philipp Cimiano,Philipp Cimiano,Philipp Cimiano,Philipp Cimiano
https://dhwiki.wikibase.cloud/entity/Q282,https://dhwiki.wikibase.cloud/entity/statement/Q282-BBDCEBED-486A-4DBB-BDC9-67C27F5D7F18,Author,3,Euan,Cochrane,Euan Cochrane,Euan Cochrane,Euan Cochrane,Euan Cochrane
https://dhwiki.wikibase.cloud/entity/Q560,https://dhwiki.wikibase.cloud/entity/statement/Q560-DFCC2BB0-1A41-42CF-B08C-1814C22B240B,Author,2,L. P.,Coladangelo,L. P. Coladangelo,L. P. Coladangelo,L. P. Coladangelo,L. P. Coladangelo
https://dhwiki.wikibase.cloud/entity/Q565,https://dhwiki.wikibase.cloud/entity/statement/Q565-C18CB23B-22CB-4057-B233-900C19801F43,Author,1,L. P.,Coladangelo,L. P. Coladangelo,L. P. Coladangelo,L. P. Coladangelo,L. P. Coladangelo
https://dhwiki.wikibase.cloud/entity/Q260,https://dhwiki.wikibase.cloud/entity/statement/Q260-347C550C-E4B7-42DC-A3FB-8FB39AB7E9C6,Author,2,Jean-Marc,Comment,Jean-Marc Comment,Jean-Marc Comment,Jean-Marc Comment,Jean-Marc Comment
https://dhwiki.wikibase.cloud/entity/Q255,https://dhwiki.wikibase.cloud/entity/statement/Q255-B654DE24-67F8-414D-90F5-8DE2EE80AE29,Author,1,Stacey,Cook,Stacey Cook,Stacey Cook,Stacey Cook,Stacey Cook
https://dhwiki.wikibase.cloud/entity/Q568,https://dhwiki.wikibase.cloud/entity/statement/Q568-B8A50B0B-76E1-47A0-8E98-DAF90AB94A4A,Editor,5,Philippe,Cudré-Mauroux,Philippe Cudré-Mauroux,Philippe Cudré-Mauroux,Philippe Cudré-Mauroux,Philippe Cudré-Mauroux
https://dhwiki.wikibase.cloud/entity/Q482,https://dhwiki.wikibase.cloud/entity/statement/Q482-8E637750-5D64-4804-9596-327D78D99E17,Author,2,Mirjam,Cuper,Mirjam Cuper,Mirjam Cuper,Mirjam Cuper,Mirjam Cuper
https://dhwiki.wikibase.cloud/entity/Q546,https://dhwiki.wikibase.cloud/entity/statement/Q546-67522E69-2049-4058-ABB0-C7DBCC3E951A,Editor,4,Victor,De Boer,Victor De Boer,Victor De Boer,Victor De Boer,Victor De Boer
https://dhwiki.wikibase.cloud/entity/Q526,https://dhwiki.wikibase.cloud/entity/statement/Q526-43CF890D-DD00-45BC-ADE9-E849A1D62296,Author,2,Jairo Francisco,De Souza,Jairo Francisco De Souza,Jairo Francisco De Souza,Jairo Francisco De Souza,Jairo Francisco De Souza
https://dhwiki.wikibase.cloud/entity/Q574,https://dhwiki.wikibase.cloud/entity/statement/Q574-3DC40F61-F613-4ABD-9427-E47D3EAB9692,Author,7,Thierry,Declerck,Thierry Declerck,Thierry Declerck,Thierry Declerck,Thierry Declerck
https://dhwiki.wikibase.cloud/entity/Q575,https://dhwiki.wikibase.cloud/entity/statement/Q575-75CF6E82-C529-4D94-936F-7D58ADF67E01,Author,3,Emiliano,Degl'Innocenti,Emiliano Degl'Innocenti,Emiliano Degl'Innocenti,Emiliano Degl'Innocenti,Emiliano Degl'Innocenti
https://dhwiki.wikibase.cloud/entity/Q541,https://dhwiki.wikibase.cloud/entity/statement/Q541-D98A47C9-E4AE-466A-B535-FFAB4994BDF7,Editor,1,Silvana,Deilen,Silvana Deilen,Silvana Deilen,Silvana Deilen,Silvana Deilen
https://dhwiki.wikibase.cloud/entity/Q247,https://dhwiki.wikibase.cloud/entity/statement/Q247-BBD28D58-5CEA-437F-89E6-3082837CAEEB,Author,4,Emilio,Delgado,Emilio Delgado,Emilio Delgado,Emilio Delgado,Emilio Delgado
https://dhwiki.wikibase.cloud/entity/Q574,https://dhwiki.wikibase.cloud/entity/statement/Q574-01C8A43D-D0EF-471F-81C6-A3C86B07A3C7,Author,4,Katrien,Depuydt,Katrien Depuydt,Katrien Depuydt,Katrien Depuydt,Katrien Depuydt
https://dhwiki.wikibase.cloud/entity/Q208,https://dhwiki.wikibase.cloud/entity/statement/Q208-EF69B692-8933-48EB-92DB-DAEA8252AAD0,Author,5,Karen,Detling,Karen Detling,Karen Detling,Karen Detling,Karen Detling
https://dhwiki.wikibase.cloud/entity/Q525,https://dhwiki.wikibase.cloud/entity/statement/Q525-23FE4DE6-F7AB-4C7C-952F-5B07FDB6AC6B,Author,2,Corina,Dima,Corina Dima,Corina Dima,Corina Dima,Corina Dima
https://dhwiki.wikibase.cloud/entity/Q573,https://dhwiki.wikibase.cloud/entity/statement/Q573-8C18FE3E-99AC-4C48-926F-E9BC6A308CCB,Author,1,Meltem,Dişli,Meltem Dişli,Meltem Dişli,Meltem Dişli,Meltem Dişli
https://dhwiki.wikibase.cloud/entity/Q576,https://dhwiki.wikibase.cloud/entity/statement/Q576-41A928A8-744F-4FA4-9ACA-1B364058D480,Author,1,Daniil,Dobriy,Daniil Dobriy,Daniil Dobriy,Daniil Dobriy,Daniil Dobriy
https://dhwiki.wikibase.cloud/entity/Q577,https://dhwiki.wikibase.cloud/entity/statement/Q577-04C375B5-1D44-4735-B741-87FC1FD4BD6C,Author,1,Daniil,Dobriy,Daniil Dobriy,Daniil Dobriy,Daniil Dobriy,Daniil Dobriy
https://dhwiki.wikibase.cloud/entity/Q215,https://dhwiki.wikibase.cloud/entity/statement/Q215-733593C7-2972-466E-8F42-F4355AA7A4DC,Author,1,Kata,Dobás,Kata Dobás,Kata Dobás,Kata Dobás,Kata Dobás
https://dhwiki.wikibase.cloud/entity/Q567,https://dhwiki.wikibase.cloud/entity/statement/Q567-BCDD2095-1F21-42EE-804E-587B7C6CCD0E,Author,4,Calista,Donohoe,Calista Donohoe,Calista Donohoe,Calista Donohoe,Calista Donohoe
https://dhwiki.wikibase.cloud/entity/Q266,https://dhwiki.wikibase.cloud/entity/statement/Q266-26D55FB4-444C-44B9-82A3-1CCD301B055A,Author,3,Markella,Drakiou,Markella Drakiou,Markella Drakiou,Markella Drakiou,Markella Drakiou
https://dhwiki.wikibase.cloud/entity/Q556,https://dhwiki.wikibase.cloud/entity/statement/Q556-A6FC687D-632C-477A-A859-ABA3B4913ADD,Author,8,William D,Duncan,William D Duncan,William D Duncan,William D Duncan,William D Duncan
https://dhwiki.wikibase.cloud/entity/Q542,https://dhwiki.wikibase.cloud/entity/statement/Q542-E6A4FDBE-F9F7-48C7-9F05-E2D2839B1C7B,Author,2,Judith,Eckle-Kohler,Judith Eckle-Kohler,Judith Eckle-Kohler,Judith Eckle-Kohler,Judith Eckle-Kohler
https://dhwiki.wikibase.cloud/entity/Q549,https://dhwiki.wikibase.cloud/entity/statement/Q549-8FF1C3C4-B506-4580-A77E-903FEE5F1487,Author,2,Andrew,Eells,Andrew Eells,Andrew Eells,Andrew Eells,Andrew Eells
https://dhwiki.wikibase.cloud/entity/Q560,https://dhwiki.wikibase.cloud/entity/statement/Q560-E77AB178-A70B-4AD8-98A8-1CFA0F351416,Author,4,Doug,Emery,Doug Emery,Doug Emery,Doug Emery,Doug Emery
https://dhwiki.wikibase.cloud/entity/Q211,https://dhwiki.wikibase.cloud/entity/statement/Q211-ECD7B3DE-B76D-4ECA-82B2-12784B173A8E,Author,3,MPilar,Escobar Esteban,MPilar Escobar Esteban,MPilar Escobar Esteban,MPilar Escobar Esteban,MPilar Escobar Esteban
https://dhwiki.wikibase.cloud/entity/Q563,https://dhwiki.wikibase.cloud/entity/statement/Q563-283F84B0-1989-443A-8281-4FC21CC1DF48,Editor,5,Ainara,Estarrona,Ainara Estarrona,Ainara Estarrona,Ainara Estarrona,Ainara Estarrona
https://dhwiki.wikibase.cloud/entity/Q556,https://dhwiki.wikibase.cloud/entity/statement/Q556-8C69355C-0E5B-42D6-8C9F-EB2B62B328C9,Author,9,Chris T,Evelo,Chris T Evelo,Chris T Evelo,Chris T Evelo,Chris T Evelo
https://dhwiki.wikibase.cloud/entity/Q559,https://dhwiki.wikibase.cloud/entity/statement/Q559-252D42A6-5052-4270-ABF8-AE85761B976B,Author,1,Natalia,Fantetti,Natalia Fantetti,Natalia Fantetti,Natalia Fantetti,Natalia Fantetti
https://dhwiki.wikibase.cloud/entity/Q230,https://dhwiki.wikibase.cloud/entity/statement/Q230-F78055B2-BC4D-4168-95F1-FA7BA4ECFF9F,Editor,6,Aritz,Farwell,Aritz Farwell,Aritz Farwell,Aritz Farwell,Aritz Farwell
https://dhwiki.wikibase.cloud/entity/Q563,https://dhwiki.wikibase.cloud/entity/statement/Q563-7F8EF9F5-C1A0-41B2-A932-BD398B5929D5,Editor,6,Aritz,Farwell,Aritz Farwell,Aritz Farwell,Aritz Farwell,Aritz Farwell
https://dhwiki.wikibase.cloud/entity/Q215,https://dhwiki.wikibase.cloud/entity/statement/Q215-A280C13D-7EB1-48E2-9952-1211C782F9ED,Author,2,Zsófia,Fellegi,Zsófia Fellegi,Zsófia Fellegi,Zsófia Fellegi,Zsófia Fellegi
https://dhwiki.wikibase.cloud/entity/Q230,https://dhwiki.wikibase.cloud/entity/statement/Q230-89E0C66A-8B49-43A0-BFCE-01552F7D60EF,Editor,7,Joseba,Fernandez de Landa,Joseba Fernandez de Landa,Joseba Fernandez de Landa,Joseba Fernandez de Landa,Joseba Fernandez de Landa
https://dhwiki.wikibase.cloud/entity/Q563,https://dhwiki.wikibase.cloud/entity/statement/Q563-F1106A43-5F1A-4B87-A7A8-0E15CE8D61E9,Editor,7,Joseba,Fernandez de Landa,Joseba Fernandez de Landa,Joseba Fernandez de Landa,Joseba Fernandez de Landa,Joseba Fernandez de Landa
https://dhwiki.wikibase.cloud/entity/Q526,https://dhwiki.wikibase.cloud/entity/statement/Q526-2BBBDB6A-A050-4ABE-98B5-DC697F6D041C,Author,1,Nicolas,Ferranti,Nicolas Ferranti,Nicolas Ferranti,Nicolas Ferranti,Nicolas Ferranti
